,0
11152,0
11153,0
11154,1169
11155,1352
11156,0
11157,0
11158,0
11159,0
11160,0
11161,0
11162,865
11163,0
11164,0
11165,1159
11166,1423
11167,0
11168,1337
11169,0
11170,646
11171,0
11172,0
11173,0
11174,1387
11175,0
11176,0
11177,0
11178,487
11179,0
11180,0
11181,0
11182,0
11183,0
11184,0
11185,0
11186,0
11187,0
11188,0
11189,0
11190,0
11191,0
11192,0
11193,1048
11194,0
11195,0
11196,0
11197,0
11198,0
11199,673
11200,0
11201,0
11202,1084
11203,822
11204,672
11205,0
11206,0
11207,1014
11208,0
11209,1366
11210,0
11211,0
11212,0
11213,0
11214,0
11215,1165
11216,781
11217,0
11218,0
11219,0
11220,0
11221,1232
11222,0
11223,0
11224,0
11225,0
11226,0
11227,0
11228,0
11229,0
11230,0
11231,0
11232,0
11233,899
11234,952
11235,342
11236,0
11237,0
11238,0
11239,0
11240,0
11241,0
11242,481
11243,404
11244,1095
11245,1516
11246,1152
11247,1315
11248,0
11249,0
11250,0
11251,0
11252,0
11253,0
11254,0
11255,0
11256,0
11257,0
11258,0
11259,0
11260,1290
11261,0
11262,0
11263,0
11264,0
11265,0
11266,0
11267,0
11268,0
11269,1516
11270,0
11271,0
11272,0
11273,0
11274,0
11275,0
11276,1352
11277,0
11278,0
11279,0
11280,1472
11281,509
11282,0
11283,190
11284,1509
11285,0
11286,0
11287,0
11288,1204
11289,0
11290,0
11291,0
11292,0
11293,0
11294,1401
11295,704
11296,1460
11297,0
11298,183
11299,0
11300,0
11301,0
11302,1277
11303,0
11304,0
11305,695
11306,937
11307,0
11308,392
11309,0
11310,0
11311,1449
11312,0
11313,0
11314,0
11315,0
11316,0
11317,0
11318,0
11319,0
11320,0
11321,1140
11322,1503
11323,0
11324,458
11325,0
11326,1135
11327,92
11328,663
11329,697
11330,0
11331,0
11332,0
11333,1153
11334,0
11335,0
11336,0
11337,0
11338,0
11339,0
11340,0
11341,0
11342,599
11343,1066
11344,0
11345,0
11346,1149
11347,194
11348,0
11349,0
11350,0
11351,0
11352,1405
11353,0
11354,0
11355,606
11356,0
11357,175
11358,907
11359,0
11360,0
11361,190
11362,0
11363,0
11364,0
11365,0
11366,0
11367,0
11368,0
11369,1342
11370,1465
11371,0
11372,0
11373,0
11374,1458
11375,805
11376,0
11377,1151
11378,0
11379,0
11380,0
11381,0
11382,0
11383,274
11384,1180
11385,0
11386,0
11387,0
11388,0
11389,0
11390,0
11391,292
11392,0
11393,0
11394,0
11395,0
11396,615
11397,0
11398,0
11399,0
11400,149
11401,0
11402,0
11403,832
11404,0
11405,805
11406,0
11407,0
11408,0
11409,0
11410,0
11411,0
11412,0
11413,0
11414,0
11415,0
11416,1012
11417,0
11418,1066
11419,1204
11420,828
11421,0
11422,0
11423,0
11424,0
11425,1398
11426,678
11427,998
11428,0
11429,0
11430,0
11431,0
11432,0
11433,50
11434,0
11435,0
11436,0
11437,1297
11438,0
11439,0
11440,447
11441,487
11442,33
11443,0
11444,1075
11445,564
11446,0
11447,0
11448,246
11449,0
11450,0
11451,0
11452,0
11453,0
11454,0
11455,524
11456,1428
11457,0
11458,0
11459,0
11460,0
11461,0
11462,0
11463,314
11464,1404
11465,633
11466,0
11467,247
11468,0
11469,0
11470,996
11471,678
11472,0
11473,217
11474,0
11475,0
11476,0
11477,0
11478,1243
11479,0
11480,0
11481,0
11482,1051
11483,0
11484,164
11485,0
11486,1204
11487,857
11488,376
11489,0
11490,0
11491,0
11492,0
11493,0
11494,0
11495,1021
11496,173
11497,0
11498,0
11499,0
11500,0
11501,0
11502,0
11503,0
11504,0
11505,0
11506,0
11507,706
11508,0
11509,0
11510,0
11511,0
11512,0
11513,0
11514,0
11515,0
11516,0
11517,0
11518,255
11519,0
11520,0
11521,176
11522,0
11523,0
11524,0
11525,0
11526,260
11527,0
11528,0
11529,0
11530,0
11531,0
11532,588
11533,630
11534,0
11535,698
11536,0
11537,0
11538,839
11539,0
11540,1038
11541,0
11542,1371
11543,508
11544,1459
11545,255
11546,1185
11547,0
11548,212
11549,0
11550,0
11551,0
11552,0
11553,0
11554,0
11555,515
11556,0
11557,803
11558,853
11559,153
11560,0
11561,1083
11562,0
11563,0
11564,0
11565,528
11566,869
11567,0
11568,0
11569,0
11570,0
11571,772
11572,0
11573,0
11574,1137
11575,0
11576,0
11577,0
11578,0
11579,0
11580,0
11581,0
11582,0
11583,9
11584,555
11585,721
11586,777
11587,0
11588,621
11589,819
11590,0
11591,1447
11592,0
11593,0
11594,0
11595,0
11596,1174
11597,369
11598,0
11599,63
11600,0
11601,0
11602,0
11603,1265
11604,39
11605,757
11606,0
11607,864
11608,0
11609,0
11610,811
11611,368
11612,1546
11613,0
11614,1273
11615,0
11616,0
11617,0
11618,0
11619,762
11620,822
11621,1247
11622,490
11623,0
11624,490
11625,0
11626,0
11627,0
11628,1006
11629,1471
11630,0
11631,790
11632,0
11633,0
11634,0
11635,903
11636,0
11637,508
11638,0
11639,1402
11640,0
11641,0
11642,674
11643,0
11644,1184
11645,1206
11646,0
11647,0
11648,0
11649,0
11650,0
11651,0
11652,0
11653,124
11654,0
11655,1413
11656,0
11657,0
11658,0
11659,1066
11660,1441
11661,0
11662,0
11663,0
11664,0
11665,0
11666,0
11667,0
11668,0
11669,1180
11670,0
11671,0
11672,0
11673,0
11674,0
11675,0
11676,0
11677,1105
11678,0
11679,0
11680,1037
11681,0
11682,0
11683,0
11684,0
11685,0
11686,0
11687,0
11688,1384
11689,0
11690,0
11691,0
11692,0
11693,0
11694,1199
11695,14
11696,0
11697,0
11698,0
11699,0
11700,0
11701,0
11702,0
11703,0
11704,1083
11705,0
11706,0
11707,0
11708,0
11709,0
11710,1154
11711,0
11712,0
11713,0
11714,784
11715,0
11716,0
11717,0
11718,974
11719,0
11720,1206
11721,1399
11722,1404
11723,1404
11724,1392
11725,1204
11726,0
11727,0
11728,0
11729,210
11730,849
11731,1075
11732,627
11733,486
11734,0
11735,0
11736,0
11737,0
11738,0
11739,0
11740,0
11741,0
11742,0
11743,0
11744,0
11745,808
11746,0
11747,0
11748,0
11749,0
11750,0
11751,0
11752,328
11753,37
11754,335
11755,621
11756,0
11757,0
11758,0
11759,1204
11760,1163
11761,0
11762,0
11763,0
11764,0
11765,1346
11766,1329
11767,0
11768,466
11769,143
11770,985
11771,0
11772,516
11773,0
11774,0
11775,118
11776,0
11777,0
11778,0
11779,134
11780,1524
11781,0
11782,931
11783,0
11784,1081
11785,0
11786,470
11787,0
11788,497
11789,0
11790,0
11791,202
11792,0
11793,1267
11794,470
11795,1111
11796,0
11797,693
11798,0
11799,0
11800,0
11801,509
11802,159
11803,0
11804,537
11805,82
11806,0
11807,0
11808,0
11809,1417
11810,0
11811,942
11812,35
11813,289
11814,0
11815,931
11816,0
11817,0
11818,1202
11819,0
11820,0
11821,0
11822,249
11823,1270
11824,0
11825,1492
11826,41
11827,669
11828,0
11829,688
11830,0
11831,0
11832,356
11833,0
11834,0
11835,0
11836,0
11837,1136
11838,0
11839,1242
11840,193
11841,9
11842,0
11843,604
11844,750
11845,0
11846,0
11847,346
11848,0
11849,0
11850,0
11851,0
11852,0
11853,0
11854,0
11855,0
11856,0
11857,817
11858,0
11859,0
11860,572
11861,0
11862,141
11863,1056
11864,0
11865,0
11866,0
11867,0
11868,0
11869,0
11870,0
11871,0
11872,1362
11873,0
11874,0
11875,0
11876,197
11877,0
11878,140
11879,0
11880,0
11881,0
11882,547
11883,0
11884,1394
11885,0
11886,0
11887,0
11888,0
11889,90
11890,819
11891,0
11892,965
11893,0
11894,0
11895,577
11896,0
11897,0
11898,0
11899,0
11900,0
11901,81
11902,0
11903,0
11904,0
11905,0
11906,0
11907,1324
11908,571
11909,0
11910,164
11911,398
11912,1093
11913,125
11914,50
11915,0
11916,0
11917,855
11918,0
11919,0
11920,754
11921,0
11922,0
11923,701
11924,440
11925,0
11926,0
11927,762
11928,1084
11929,0
11930,0
11931,0
11932,1284
11933,0
11934,0
11935,0
11936,1233
11937,0
11938,0
11939,0
11940,1138
11941,0
11942,0
11943,719
11944,0
11945,0
11946,796
11947,0
11948,802
11949,802
11950,0
11951,0
11952,960
11953,0
11954,863
11955,0
11956,0
11957,0
11958,972
11959,817
11960,0
11961,0
11962,0
11963,0
11964,0
11965,692
11966,0
11967,0
11968,1187
11969,0
11970,0
11971,0
11972,0
11973,0
11974,0
11975,939
11976,0
11977,1532
11978,446
11979,0
11980,0
11981,32
11982,0
11983,286
11984,1424
11985,1196
11986,0
11987,0
11988,0
11989,0
11990,370
11991,0
11992,390
11993,600
11994,0
11995,0
11996,359
11997,0
11998,55
11999,0
12000,857
12001,4
12002,161
12003,0
12004,12
12005,0
12006,0
12007,0
12008,0
12009,0
12010,353
12011,0
12012,0
12013,647
12014,123
12015,0
12016,717
12017,1543
12018,0
12019,0
12020,750
12021,0
12022,0
12023,0
12024,0
12025,0
12026,0
12027,0
12028,250
12029,0
12030,0
12031,0
12032,0
12033,0
12034,1008
12035,1282
12036,760
12037,0
12038,481
12039,0
12040,0
12041,0
12042,1485
12043,0
12044,0
12045,0
12046,0
12047,0
12048,0
12049,0
12050,0
12051,0
12052,0
12053,0
12054,1042
12055,458
12056,0
12057,182
12058,0
12059,0
12060,0
12061,0
12062,0
12063,1215
12064,769
12065,0
12066,630
12067,0
12068,0
12069,1022
12070,0
12071,705
12072,0
12073,0
12074,709
12075,0
12076,0
12077,814
12078,0
12079,0
12080,0
12081,0
12082,0
12083,0
12084,280
12085,0
12086,0
12087,0
12088,0
12089,1320
12090,0
12091,0
12092,0
12093,0
12094,369
12095,0
12096,0
12097,1423
12098,0
12099,768
12100,0
